seller_id,seller_name,city,rating,total_products,fulfilment_type,join_date
SELL04055,"Karan, Mall and Dey",Chennai,3.9,368,Platform Fulfilled,2021-12-25
SELL04056,"Goyal, Rajagopal and Dutt",Pune,5.0,358,Platform Fulfilled,2019-02-07
SELL04057,Patil and Sons,Bangalore,3.5,496,Platform Fulfilled,2022-07-23
SELL04058,Basu Group,Hyderabad,3.5,430,Platform Fulfilled,2023-05-27
SELL04059,"Saini, Bhagat and Sharaf",Delhi,3.4,164,Platform Fulfilled,2019-11-01
SELL04060,Singh Group,Kolkata,4.0,205,Seller Fulfilled,2022-12-04
SELL04061,"Sastry, Tripathi and Varghese",Chennai,3.4,439,Seller Fulfilled,2020-02-20
SELL04062,Halder-Contractor,Bangalore,3.5,265,Platform Fulfilled,2023-05-03
SELL04063,Wason Ltd,Bangalore,3.9,442,Platform Fulfilled,2020-01-13
SELL04064,Bora Ltd,Kolkata,3.6,47,Seller Fulfilled,2022-07-06
SELL04065,Chakrabarti LLC,Bangalore,3.4,269,Seller Fulfilled,2023-11-12
SELL04066,"Zachariah, Saraf and Gera",Hyderabad,3.3,480,Seller Fulfilled,2021-09-20
SELL04067,Grover-Dutt,Chennai,3.4,490,Seller Fulfilled,2023-10-30
SELL04068,Kara-Mannan,Ahmedabad,3.6,173,Seller Fulfilled,2023-08-28
SELL04069,"Mallick, Doshi and Choudhry",Hyderabad,2.7,402,Platform Fulfilled,2020-05-29
SELL04070,Dara-Raman,Kolkata,3.2,167,Platform Fulfilled,2021-07-08
SELL04071,"Radhakrishnan, Joshi and Shankar",Delhi,3.7,458,Seller Fulfilled,2019-09-26
SELL04072,Arya-Nayak,Bangalore,4.0,111,Platform Fulfilled,2019-07-03
SELL04073,Nadkarni-Barman,Kolkata,4.2,278,Platform Fulfilled,2020-08-08
SELL04074,"Balakrishnan, Andra and Munshi",Hyderabad,4.5,499,Seller Fulfilled,2019-06-02
SELL04075,Sanghvi-Yadav,Surat,2.9,290,Seller Fulfilled,2020-06-07
SELL04076,Prakash-Agate,Surat,3.8,149,Seller Fulfilled,2023-01-12
SELL04077,"Subramaniam, Kanda and Kannan",Bangalore,4.1,389,Platform Fulfilled,2020-07-20
SELL04078,"Tank, Chauhan and Sahota",Ahmedabad,3.1,306,Platform Fulfilled,2021-08-17
SELL04079,Khanna-Nagi,Kolkata,3.2,478,Platform Fulfilled,2019-09-24
SELL04080,Jayaraman-Dewan,Surat,4.1,379,Platform Fulfilled,2020-02-25
SELL04081,Suri-Mishra,Mumbai,3.5,307,Seller Fulfilled,2019-08-30
SELL04082,"Sidhu, Ganesan and Oak",Delhi,5.0,158,Platform Fulfilled,2023-10-03
SELL04083,Varughese-Sachdev,Delhi,4.1,15,Platform Fulfilled,2022-08-26
SELL04084,Muni Inc,Hyderabad,5.0,443,Seller Fulfilled,2023-08-10
SELL04085,Menon Inc,Hyderabad,3.7,95,Platform Fulfilled,2020-10-02
SELL04086,Chawla-Sahni,Delhi,3.6,18,Seller Fulfilled,2023-04-12
SELL04087,"Bose, Oak and Ranganathan",Chennai,3.4,453,Seller Fulfilled,2023-08-15
SELL04088,Varma-Sastry,Surat,3.6,228,Platform Fulfilled,2023-09-17
SELL04089,Chana-Kothari,Delhi,3.4,464,Seller Fulfilled,2019-05-17
SELL04090,Mukherjee-Bhakta,Chennai,4.0,299,Seller Fulfilled,2020-05-19
SELL04091,"Banik, Buch and Purohit",Kolkata,3.0,499,Seller Fulfilled,2022-08-03
SELL04092,"Acharya, Ravel and Ramaswamy",Bangalore,3.4,109,Seller Fulfilled,2020-01-07
SELL04093,Ray-Dhawan,Chennai,2.8,361,Seller Fulfilled,2022-02-13
SELL04094,Goswami-Kant,Delhi,4.8,167,Seller Fulfilled,2022-07-15
SELL04095,Dubey Inc,Kolkata,4.3,418,Seller Fulfilled,2023-11-07
SELL04096,Chaudhuri-Sarma,Mumbai,2.1,145,Seller Fulfilled,2022-07-16
SELL04097,Natarajan and Sons,Chennai,3.0,356,Seller Fulfilled,2022-08-01
SELL04098,Malhotra LLC,Mumbai,3.0,83,Seller Fulfilled,2021-08-02
SELL04099,"Viswanathan, Master and Parmar",Mumbai,4.7,362,Seller Fulfilled,2021-01-29
SELL04100,Reddy PLC,Chennai,3.2,289,Seller Fulfilled,2022-03-08
SELL04101,"Hegde, Mukhopadhyay and Varkey",Hyderabad,3.2,294,Seller Fulfilled,2019-06-07
SELL04102,Goel Inc,Kolkata,3.6,226,Platform Fulfilled,2022-11-11
SELL04103,"Sampath, Chaudhry and Prabhakar",Mumbai,4.1,112,Seller Fulfilled,2020-12-26
SELL04104,Parekh PLC,Hyderabad,3.9,391,Seller Fulfilled,2023-10-06
SELL04105,"Thakkar, Sathe and Sahota",Kolkata,4.3,314,Platform Fulfilled,2020-06-07
SELL04106,Chada-Chana,Kolkata,2.4,350,Seller Fulfilled,2023-09-24
SELL04107,"Arora, Majumdar and Kala",Ahmedabad,3.5,354,Seller Fulfilled,2023-02-21
SELL04108,"Trivedi, Mohanty and Atwal",Chennai,3.3,349,Seller Fulfilled,2021-04-13
SELL04109,"Arora, Khanna and Singhal",Bangalore,4.7,200,Platform Fulfilled,2020-12-07
SELL04110,Kothari Group,Mumbai,4.2,95,Seller Fulfilled,2019-06-29
SELL04111,Khurana LLC,Kolkata,3.3,202,Seller Fulfilled,2019-08-06
SELL04112,"Sawhney, Majumdar and Ram",Bangalore,3.4,470,Platform Fulfilled,2023-09-28
SELL04113,"Dubey, Sawhney and Yadav",Surat,3.2,160,Seller Fulfilled,2021-10-13
SELL04114,Kara and Sons,Kolkata,2.9,399,Platform Fulfilled,2022-02-21
SELL04115,Datta Ltd,Delhi,4.4,20,Platform Fulfilled,2020-06-01
SELL04116,Iyer-Nayar,Hyderabad,3.9,247,Seller Fulfilled,2019-07-30
SELL04117,"Sane, Kapadia and Bora",Hyderabad,4.7,424,Seller Fulfilled,2019-11-05
SELL04118,"Behl, Zachariah and Taneja",Mumbai,3.9,163,Seller Fulfilled,2022-01-04
SELL04119,"Nayar, Bahri and Dixit",Kolkata,3.3,347,Seller Fulfilled,2023-01-21
SELL04120,Bakshi Group,Mumbai,4.0,84,Seller Fulfilled,2021-08-27
SELL04121,Kulkarni-Sane,Chennai,2.9,175,Platform Fulfilled,2021-01-05
SELL04122,Radhakrishnan-Borah,Kolkata,3.8,181,Platform Fulfilled,2019-12-13
SELL04123,"Bandi, Gara and Devan",Hyderabad,3.9,353,Seller Fulfilled,2023-10-19
SELL04124,Soni PLC,Ahmedabad,3.0,362,Platform Fulfilled,2022-06-15
SELL04125,"Raghavan, Rana and Pradhan",Chennai,3.5,14,Seller Fulfilled,2020-12-04
SELL04126,"Suri, Kala and Yohannan",Delhi,3.4,138,Seller Fulfilled,2022-11-18
SELL04127,Mutti-Mohan,Chennai,3.8,43,Platform Fulfilled,2020-10-22
SELL04128,Sood-Goswami,Ahmedabad,4.6,218,Seller Fulfilled,2020-06-12
SELL04129,"Shenoy, Saxena and Gupta",Mumbai,3.4,58,Platform Fulfilled,2021-01-07
SELL04130,Wagle PLC,Ahmedabad,3.3,199,Platform Fulfilled,2020-12-14
SELL04131,"Baria, Chatterjee and Sangha",Pune,3.2,435,Platform Fulfilled,2020-10-09
SELL04132,Jain-Bahl,Hyderabad,3.3,102,Seller Fulfilled,2022-02-07
SELL04133,Mitra PLC,Ahmedabad,4.4,340,Platform Fulfilled,2020-10-25
SELL04134,Bassi LLC,Surat,3.6,475,Seller Fulfilled,2023-01-31
SELL04135,Hora-Dyal,Pune,3.8,236,Seller Fulfilled,2019-02-27
SELL04136,Chander Inc,Mumbai,3.7,153,Platform Fulfilled,2020-03-17
SELL04137,Deshmukh Ltd,Surat,4.4,229,Platform Fulfilled,2020-09-15
SELL04138,"Kapur, Nair and Vaidya",Mumbai,2.6,109,Seller Fulfilled,2022-05-13
SELL04139,Kakar-Deep,Hyderabad,2.9,228,Platform Fulfilled,2020-05-24
SELL04140,Ben Inc,Hyderabad,3.7,361,Seller Fulfilled,2020-06-11
SELL04141,Patil and Sons,Pune,4.2,249,Seller Fulfilled,2022-01-12
SELL04142,Gade-Dutt,Hyderabad,4.7,245,Platform Fulfilled,2021-05-24
SELL04143,"Dora, Ranganathan and Prabhu",Kolkata,3.5,274,Platform Fulfilled,2021-11-18
SELL04144,Tak-Ganesan,Delhi,3.5,419,Seller Fulfilled,2023-05-29
SELL04145,Krishna-Divan,Delhi,3.6,313,Seller Fulfilled,2022-11-25
SELL04146,Dugal Group,Delhi,3.9,38,Seller Fulfilled,2023-07-28
SELL04147,Chaudhary and Sons,Kolkata,3.2,280,Seller Fulfilled,2021-04-07
SELL04148,Bali-Sarna,Hyderabad,4.2,491,Seller Fulfilled,2019-08-02
SELL04149,"Bhatt, Sha and Contractor",Chennai,3.1,188,Platform Fulfilled,2021-02-04
SELL04150,"Soman, Yogi and Venkatesh",Mumbai,5.0,164,Platform Fulfilled,2022-06-28
SELL04151,Mutti Inc,Delhi,3.4,281,Seller Fulfilled,2023-11-05
SELL04152,Khatri-Nagy,Surat,4.7,395,Platform Fulfilled,2022-03-15
SELL04153,Soman Inc,Ahmedabad,3.8,27,Seller Fulfilled,2020-01-03
SELL04154,Sandal Group,Chennai,3.8,192,Platform Fulfilled,2022-03-12
SELL04155,Tara-Gala,Chennai,3.3,171,Seller Fulfilled,2021-01-22
SELL04156,Sahota Inc,Ahmedabad,4.4,394,Platform Fulfilled,2021-06-16
SELL04157,"Kadakia, Singhal and Nair",Bangalore,2.8,160,Platform Fulfilled,2021-04-26
SELL04158,Narayan-Sathe,Surat,3.7,97,Seller Fulfilled,2020-07-21
SELL04159,"Sibal, Palan and Upadhyay",Ahmedabad,4.1,452,Platform Fulfilled,2021-07-29
SELL04160,Salvi PLC,Kolkata,4.6,164,Seller Fulfilled,2022-11-02
SELL04161,Oak-Hora,Surat,3.8,459,Platform Fulfilled,2020-09-15
SELL04162,Chawla-Bera,Pune,3.7,362,Seller Fulfilled,2022-05-28
SELL04163,"Minhas, Sem and Behl",Hyderabad,3.7,477,Seller Fulfilled,2022-03-10
SELL04164,"Chopra, Dayal and Vora",Hyderabad,3.5,469,Seller Fulfilled,2019-12-14
SELL04165,Narasimhan Inc,Delhi,2.8,494,Platform Fulfilled,2022-07-28
SELL04166,"Gokhale, Sathe and Chad",Mumbai,4.3,470,Seller Fulfilled,2023-06-15
SELL04167,Loke and Sons,Ahmedabad,2.9,87,Seller Fulfilled,2023-01-11
SELL04168,Prasad-Sidhu,Pune,3.6,298,Seller Fulfilled,2022-02-11
SELL04169,Devi-Mohan,Kolkata,4.0,80,Seller Fulfilled,2019-09-02
SELL04170,Golla PLC,Bangalore,4.5,68,Seller Fulfilled,2022-07-18
SELL04171,Mittal Group,Chennai,3.4,249,Seller Fulfilled,2021-10-29
SELL04172,Bal-Dara,Pune,5.0,74,Seller Fulfilled,2022-10-30
SELL04173,Mand-Bhandari,Chennai,4.2,56,Platform Fulfilled,2019-12-12
SELL04174,Gokhale-More,Bangalore,2.9,368,Seller Fulfilled,2023-01-16
SELL04175,Mitter-Arya,Surat,3.7,425,Seller Fulfilled,2020-04-27
SELL04176,Lad-Bansal,Hyderabad,3.1,233,Platform Fulfilled,2021-01-19
SELL04177,Thakur-Salvi,Surat,2.8,161,Platform Fulfilled,2022-01-16
SELL04178,Sampath-Kapadia,Kolkata,3.0,122,Seller Fulfilled,2021-04-15
SELL04179,Chacko-Lal,Hyderabad,3.2,133,Seller Fulfilled,2023-03-13
SELL04180,Bhavsar-Gill,Kolkata,4.4,358,Platform Fulfilled,2019-09-04
SELL04181,Edwin-Kulkarni,Bangalore,5.0,448,Seller Fulfilled,2019-10-16
SELL04182,Deshmukh-Gill,Delhi,3.9,112,Platform Fulfilled,2023-08-11
SELL04183,Luthra Group,Surat,3.1,247,Platform Fulfilled,2020-11-18
SELL04184,"Minhas, Pandya and Ranganathan",Chennai,3.7,391,Platform Fulfilled,2023-02-24
SELL04185,Vasa-Sule,Kolkata,3.4,111,Platform Fulfilled,2022-11-09
SELL04186,Sur Ltd,Ahmedabad,4.0,194,Seller Fulfilled,2023-05-31
SELL04187,Mann-Cherian,Mumbai,3.6,493,Seller Fulfilled,2019-03-01
SELL04188,Rattan-Sathe,Ahmedabad,3.6,15,Platform Fulfilled,2020-12-18
SELL04189,Nazareth-Barad,Ahmedabad,4.3,399,Platform Fulfilled,2020-11-29
SELL04190,Khosla-Vasa,Pune,4.4,478,Seller Fulfilled,2022-11-16
SELL04191,Srinivas Group,Pune,3.8,445,Seller Fulfilled,2019-05-03
SELL04192,"Datta, Kapoor and Gara",Ahmedabad,4.4,10,Seller Fulfilled,2023-02-08
SELL04193,Dara-Suresh,Surat,4.6,373,Seller Fulfilled,2019-06-09
SELL04194,Naik Group,Mumbai,3.8,444,Platform Fulfilled,2022-03-08
SELL04195,Shukla LLC,Delhi,3.1,305,Platform Fulfilled,2020-10-02
SELL04196,"Seshadri, Narain and Kari",Surat,2.9,409,Seller Fulfilled,2022-01-14
SELL04197,Ravi-Dhar,Pune,4.2,434,Platform Fulfilled,2020-09-28
SELL04198,Mutti Inc,Hyderabad,4.6,415,Seller Fulfilled,2021-10-03
SELL04199,"D’Alia, Andra and Sarna",Bangalore,3.8,74,Platform Fulfilled,2022-05-29
SELL04200,"Subramaniam, Majumdar and Bhatia",Ahmedabad,4.4,483,Seller Fulfilled,2021-12-30
SELL04201,"Tailor, Ghosh and Bal",Delhi,4.2,270,Platform Fulfilled,2022-03-15
SELL04202,Chaudry Group,Surat,4.3,298,Seller Fulfilled,2019-10-12
SELL04203,Dubey-Batta,Kolkata,3.0,222,Platform Fulfilled,2019-09-19
SELL04204,Pingle Inc,Ahmedabad,3.3,204,Platform Fulfilled,2020-12-25
SELL04205,Dora-Borra,Mumbai,2.6,95,Seller Fulfilled,2020-08-24
SELL04206,"Sampath, Dutta and Kaur",Chennai,3.6,446,Seller Fulfilled,2019-09-17
SELL04207,"Golla, Banik and Buch",Bangalore,3.8,56,Seller Fulfilled,2020-09-19
SELL04208,"Sundaram, Thaman and Sathe",Hyderabad,2.8,127,Platform Fulfilled,2020-05-19
SELL04209,Bir-Kakar,Bangalore,3.6,370,Seller Fulfilled,2022-11-11
SELL04210,Bhardwaj Ltd,Chennai,4.0,403,Platform Fulfilled,2023-11-13
SELL04211,Sur-Iyengar,Kolkata,4.3,471,Platform Fulfilled,2019-02-21
SELL04212,"Sachdev, Dua and Pall",Chennai,3.8,28,Platform Fulfilled,2019-12-28
SELL04213,Mody-Keer,Bangalore,3.9,285,Seller Fulfilled,2020-03-23
SELL04214,"Sandal, Thakkar and Ratti",Mumbai,4.5,166,Seller Fulfilled,2019-03-08
SELL04215,"Subramaniam, Iyer and Deep",Kolkata,4.2,438,Platform Fulfilled,2020-08-16
SELL04216,Bhatia Inc,Mumbai,2.9,392,Seller Fulfilled,2022-10-11
SELL04217,Cheema-Mukhopadhyay,Hyderabad,2.7,265,Seller Fulfilled,2019-03-16
SELL04218,Biswas LLC,Mumbai,3.4,93,Platform Fulfilled,2021-11-12
SELL04219,Gara and Sons,Bangalore,3.5,290,Platform Fulfilled,2021-12-31
SELL04220,Kibe and Sons,Bangalore,4.4,245,Seller Fulfilled,2021-09-24
SELL04221,"Jayaraman, Manda and Rama",Kolkata,4.8,496,Seller Fulfilled,2020-08-21
SELL04222,"Kohli, Varkey and Issac",Bangalore,4.0,206,Seller Fulfilled,2019-03-18
SELL04223,Comar-Dhar,Surat,4.3,404,Platform Fulfilled,2022-02-19
SELL04224,"Jayaraman, Rajan and Dubey",Delhi,3.4,201,Seller Fulfilled,2023-01-09
SELL04225,Sandal LLC,Kolkata,3.0,345,Platform Fulfilled,2021-07-06
SELL04226,Mishra-Chad,Pune,3.6,197,Seller Fulfilled,2022-07-25
SELL04227,Maharaj-Konda,Delhi,3.1,17,Seller Fulfilled,2020-07-08
SELL04228,Tandon-Ravel,Hyderabad,4.0,352,Seller Fulfilled,2023-08-26
SELL04229,Uppal-Anand,Ahmedabad,4.7,128,Platform Fulfilled,2021-07-17
SELL04230,"Mangal, Rai and Oommen",Surat,2.8,104,Seller Fulfilled,2022-11-29
SELL04231,"Saxena, Virk and Kale",Delhi,2.7,142,Seller Fulfilled,2020-10-19
SELL04232,"Sen, Sengupta and Sheth",Surat,3.7,129,Seller Fulfilled,2021-12-08
SELL04233,Rattan-Om,Bangalore,4.1,130,Platform Fulfilled,2023-02-28
SELL04234,Dhingra and Sons,Bangalore,3.1,357,Platform Fulfilled,2019-11-01
SELL04235,"Gandhi, Dube and Shankar",Bangalore,3.9,467,Seller Fulfilled,2022-11-30
SELL04236,"Hegde, Kapadia and Verma",Chennai,3.4,368,Platform Fulfilled,2021-02-07
SELL04237,Biswas-Dhar,Kolkata,4.4,293,Platform Fulfilled,2021-08-21
SELL04238,Tripathi-Patla,Hyderabad,3.6,100,Seller Fulfilled,2022-12-11
SELL04239,Bhargava-Shenoy,Mumbai,4.3,194,Seller Fulfilled,2021-03-15
SELL04240,Hans-Lad,Kolkata,3.6,467,Seller Fulfilled,2022-09-12
SELL04241,Biswas-Natarajan,Chennai,5.0,334,Seller Fulfilled,2019-12-07
SELL04242,"Suresh, Kata and Menon",Surat,3.0,341,Platform Fulfilled,2019-12-19
SELL04243,Khurana-Bava,Chennai,3.7,161,Platform Fulfilled,2021-09-13
SELL04244,Natarajan Ltd,Bangalore,4.6,224,Seller Fulfilled,2022-11-09
SELL04245,Chadha-Mutti,Bangalore,3.1,359,Platform Fulfilled,2019-03-17
SELL04246,Shan Inc,Surat,4.3,253,Seller Fulfilled,2019-11-25
SELL04247,Nagar LLC,Ahmedabad,3.9,337,Seller Fulfilled,2020-11-11
SELL04248,Manda-Gandhi,Mumbai,3.7,464,Platform Fulfilled,2022-12-29
SELL04249,Jhaveri Ltd,Surat,4.0,204,Platform Fulfilled,2021-03-13
SELL04250,Mand-Cherian,Ahmedabad,4.3,335,Seller Fulfilled,2022-10-04
SELL04251,Hans Inc,Hyderabad,3.8,368,Platform Fulfilled,2022-04-03
SELL04252,Soman-Kulkarni,Ahmedabad,4.4,262,Platform Fulfilled,2020-11-24
SELL04253,"Menon, Menon and Sharma",Delhi,3.4,285,Seller Fulfilled,2019-01-14
SELL04254,"Dhar, Mann and Balan",Pune,4.0,193,Seller Fulfilled,2021-05-30
SELL04255,Master Ltd,Surat,3.9,67,Platform Fulfilled,2021-01-18
SELL04256,Anand-Sarraf,Surat,3.3,213,Platform Fulfilled,2020-03-15
SELL04257,"Sahota, Goda and Bava",Hyderabad,4.6,340,Platform Fulfilled,2019-08-05
SELL04258,Dugar-Ahuja,Pune,3.1,44,Seller Fulfilled,2023-11-13
SELL04259,Pal and Sons,Kolkata,2.5,59,Platform Fulfilled,2022-11-08
SELL04260,Bhavsar Inc,Bangalore,3.1,256,Seller Fulfilled,2020-04-13
SELL04261,Saha PLC,Surat,4.1,433,Platform Fulfilled,2021-06-21
SELL04262,Deo PLC,Bangalore,4.9,419,Platform Fulfilled,2019-06-30
SELL04263,Nagy and Sons,Delhi,2.9,232,Seller Fulfilled,2019-01-03
SELL04264,Sastry-Agate,Kolkata,4.2,177,Seller Fulfilled,2021-04-25
SELL04265,"Shan, Batta and Panchal",Delhi,2.9,410,Platform Fulfilled,2023-08-14
SELL04266,Balay PLC,Chennai,3.7,259,Seller Fulfilled,2019-06-18
SELL04267,Raval-Dhar,Surat,3.5,372,Platform Fulfilled,2020-10-10
SELL04268,Som PLC,Hyderabad,4.5,32,Platform Fulfilled,2023-11-30
SELL04269,Varty PLC,Surat,4.6,446,Platform Fulfilled,2023-07-19
SELL04270,Maharaj LLC,Hyderabad,4.5,255,Platform Fulfilled,2023-01-13
SELL04271,Muni PLC,Mumbai,3.1,113,Platform Fulfilled,2020-05-31
SELL04272,Doshi Group,Delhi,4.0,470,Seller Fulfilled,2022-01-06
SELL04273,"Venkataraman, Raj and Suresh",Mumbai,3.5,447,Seller Fulfilled,2023-07-23
SELL04274,"Rastogi, Krishna and Grover",Surat,4.5,340,Seller Fulfilled,2023-04-07
SELL04275,Vig-Ravi,Hyderabad,4.9,83,Seller Fulfilled,2023-01-21
SELL04276,Deep Inc,Ahmedabad,2.2,424,Platform Fulfilled,2020-10-12
SELL04277,Ratta-Prashad,Pune,3.8,202,Seller Fulfilled,2022-10-17
SELL04278,Gill LLC,Kolkata,4.2,238,Seller Fulfilled,2023-05-20
SELL04279,"Sengupta, Bhasin and Gopal",Delhi,4.6,297,Platform Fulfilled,2022-02-03
SELL04280,Sha-Gill,Bangalore,4.5,499,Seller Fulfilled,2023-04-11
SELL04281,"Dhawan, Raman and Oza",Pune,3.4,468,Platform Fulfilled,2023-02-01
SELL04282,"Chakraborty, Dhillon and Bawa",Pune,3.2,20,Seller Fulfilled,2023-05-26
SELL04283,Chopra Group,Delhi,3.8,156,Seller Fulfilled,2022-09-29
SELL04284,"Mandal, Thaman and Sachdeva",Kolkata,3.8,416,Seller Fulfilled,2020-04-16
SELL04285,Shankar-Samra,Hyderabad,4.0,171,Seller Fulfilled,2021-07-15
SELL04286,Chacko-Murthy,Pune,3.6,119,Platform Fulfilled,2019-12-06
SELL04287,Chandra Inc,Delhi,3.9,291,Seller Fulfilled,2022-03-12
SELL04288,Dyal Ltd,Surat,3.4,191,Platform Fulfilled,2020-07-16
SELL04289,Sankar Group,Surat,3.7,123,Seller Fulfilled,2021-07-28
SELL04290,Vyas-Shah,Pune,4.2,172,Platform Fulfilled,2022-05-29
SELL04291,Gupta-D’Alia,Bangalore,4.2,454,Seller Fulfilled,2019-06-27
SELL04292,"Mannan, Lall and Padmanabhan",Pune,3.7,381,Seller Fulfilled,2019-11-09
SELL04293,Sathe Ltd,Chennai,3.7,278,Seller Fulfilled,2023-07-17
SELL04294,Patla-Lanka,Delhi,5.0,406,Seller Fulfilled,2021-11-29
SELL04295,Balan Inc,Chennai,3.5,390,Platform Fulfilled,2021-04-09
SELL04296,Buch PLC,Delhi,2.9,295,Platform Fulfilled,2022-08-21
SELL04297,Wali-Dube,Chennai,3.0,191,Platform Fulfilled,2021-12-15
SELL04298,Rai-Dubey,Mumbai,3.7,428,Platform Fulfilled,2019-01-31
SELL04299,Kulkarni PLC,Mumbai,4.2,126,Platform Fulfilled,2019-11-08
SELL04300,Zacharia-Prabhu,Mumbai,3.3,84,Platform Fulfilled,2020-10-04
SELL04301,"Mangal, Sahota and Master",Kolkata,4.6,249,Seller Fulfilled,2021-09-02
SELL04302,"Randhawa, Sandhu and Baria",Chennai,3.7,425,Platform Fulfilled,2020-08-13
SELL04303,"Walia, Oak and Chauhan",Surat,5.0,287,Seller Fulfilled,2019-11-29
SELL04304,"Peri, Kohli and Ray",Bangalore,3.2,475,Platform Fulfilled,2021-11-06
SELL04305,Mann-Sani,Bangalore,3.6,340,Seller Fulfilled,2019-11-15
SELL04306,Pai Group,Kolkata,3.0,286,Seller Fulfilled,2019-01-27
SELL04307,"Munshi, Sachar and Tata",Ahmedabad,3.5,344,Seller Fulfilled,2019-01-05
SELL04308,Bhakta-Purohit,Ahmedabad,2.2,360,Platform Fulfilled,2019-02-08
SELL04309,Wable Ltd,Surat,4.3,209,Seller Fulfilled,2022-08-26
SELL04310,Kapur Inc,Pune,4.0,416,Platform Fulfilled,2020-11-29
SELL04311,Randhawa Group,Mumbai,4.7,411,Seller Fulfilled,2022-09-09
SELL04312,Mani Inc,Bangalore,2.7,185,Platform Fulfilled,2019-02-21
SELL04313,Reddy-Shan,Delhi,4.0,491,Seller Fulfilled,2022-11-04
SELL04314,Bhatnagar-Bhakta,Surat,2.9,481,Platform Fulfilled,2019-11-20
SELL04315,Dash-Sachar,Surat,3.8,180,Platform Fulfilled,2019-01-04
SELL04316,Dubey-Manda,Chennai,4.3,111,Seller Fulfilled,2023-02-09
SELL04317,"Solanki, Krishna and Oak",Kolkata,2.6,199,Seller Fulfilled,2023-04-23
SELL04318,"Ramachandran, Bajaj and Kapur",Pune,3.5,92,Seller Fulfilled,2019-08-11
SELL04319,Tak and Sons,Ahmedabad,3.8,341,Platform Fulfilled,2023-08-08
SELL04320,Tara-Ahluwalia,Hyderabad,3.9,198,Seller Fulfilled,2021-09-26
SELL04321,"Dada, Morar and Dora",Mumbai,4.3,237,Platform Fulfilled,2019-12-06
SELL04322,Shukla-Kibe,Hyderabad,3.4,158,Platform Fulfilled,2020-09-16
SELL04323,Bhat-Mutti,Chennai,3.6,232,Platform Fulfilled,2020-11-27
SELL04324,"Balay, Sura and Lata",Bangalore,4.3,131,Seller Fulfilled,2021-01-11
SELL04325,Pall-Koshy,Hyderabad,3.9,36,Seller Fulfilled,2020-01-27
SELL04326,Dhar Inc,Kolkata,3.3,417,Seller Fulfilled,2022-06-23
SELL04327,Sunder and Sons,Mumbai,3.7,138,Platform Fulfilled,2022-09-08
SELL04328,Arya-Bumb,Mumbai,3.4,165,Seller Fulfilled,2021-06-05
SELL04329,Rai-Batta,Bangalore,4.0,382,Seller Fulfilled,2019-04-23
SELL04330,Gara Group,Chennai,5.0,301,Seller Fulfilled,2021-08-27
SELL04331,Mistry and Sons,Kolkata,4.8,278,Platform Fulfilled,2019-04-09
SELL04332,Divan PLC,Chennai,2.7,307,Platform Fulfilled,2023-10-12
SELL04333,"Bhandari, Uppal and Agrawal",Mumbai,4.0,499,Seller Fulfilled,2019-05-30
SELL04334,Iyengar-Misra,Bangalore,3.3,350,Seller Fulfilled,2021-12-05
SELL04335,"Varughese, Kari and Bajaj",Pune,3.3,370,Platform Fulfilled,2019-07-25
SELL04336,Rajagopal LLC,Mumbai,3.8,236,Seller Fulfilled,2023-02-27
SELL04337,Padmanabhan Group,Pune,4.2,145,Seller Fulfilled,2022-09-01
SELL04338,Mital-Minhas,Hyderabad,4.1,216,Platform Fulfilled,2020-08-17
SELL04339,Halder Group,Kolkata,3.3,45,Platform Fulfilled,2019-05-02
SELL04340,Chada and Sons,Kolkata,4.3,78,Platform Fulfilled,2022-07-30
SELL04341,Dani PLC,Bangalore,4.5,334,Platform Fulfilled,2022-10-12
SELL04342,"Loyal, Ramanathan and Ravel",Hyderabad,2.7,88,Seller Fulfilled,2020-08-19
SELL04343,Tara LLC,Bangalore,4.3,402,Seller Fulfilled,2020-12-30
SELL04344,"Narasimhan, Kala and Naik",Bangalore,5.0,421,Seller Fulfilled,2023-04-05
SELL04345,"Edwin, Warrior and Nayak",Surat,4.3,499,Seller Fulfilled,2019-12-21
SELL04346,Tiwari PLC,Hyderabad,4.9,262,Seller Fulfilled,2022-08-11
SELL04347,More LLC,Mumbai,3.1,280,Seller Fulfilled,2021-11-23
SELL04348,Baria Inc,Delhi,2.3,22,Seller Fulfilled,2023-04-02
SELL04349,"Cherian, Toor and Tripathi",Pune,2.9,468,Seller Fulfilled,2020-03-11
SELL04350,Kadakia-Ratta,Ahmedabad,4.4,106,Seller Fulfilled,2021-05-24
SELL04351,Khatri and Sons,Mumbai,3.1,250,Seller Fulfilled,2020-06-07
SELL04352,Bedi-Raju,Pune,5.0,234,Seller Fulfilled,2021-08-07
SELL04353,"Narain, Pandit and Sengupta",Mumbai,3.5,344,Seller Fulfilled,2021-04-25
SELL04354,Bhasin Ltd,Chennai,3.9,120,Seller Fulfilled,2022-04-22
SELL04355,Tak-Muni,Chennai,5.0,149,Seller Fulfilled,2023-05-31
SELL04356,Basu PLC,Surat,3.3,284,Seller Fulfilled,2021-02-27
SELL04357,Merchant-Sant,Delhi,2.5,363,Seller Fulfilled,2020-06-27
SELL04358,Shah LLC,Hyderabad,4.0,116,Platform Fulfilled,2019-08-11
SELL04359,Kapadia and Sons,Ahmedabad,4.1,117,Platform Fulfilled,2019-04-20
