product_id,seller_id,product_name,category,subcategory,price,avg_rating,image_count,base_return_rate
PROD017921,SELL03365,Toys Product Ad,Toys,Outdoor Toys,2475.81,4.2,2,0.14
PROD017922,SELL03915,Home & Kitchen Product Sed,Home & Kitchen,Furniture,2285.96,4.8,7,0.1
PROD017923,SELL04770,Books Product Ut,Books,Comics,772.2,4.7,7,0.03
PROD017924,SELL02963,Fashion Product Odit,Fashion,Footwear,7506.99,4.0,7,0.22
PROD017925,SELL00966,Home & Kitchen Product Provident,Home & Kitchen,Cookware,7192.54,3.8,5,0.1
PROD017926,SELL02565,Electronics Product Nam,Electronics,Cameras,47356.78,3.6,6,0.18
PROD017927,SELL04142,Fashion Product Quas,Fashion,Footwear,6655.16,3.7,7,0.22
PROD017928,SELL01427,Fashion Product Saepe,Fashion,Footwear,3444.71,3.9,7,0.22
PROD017929,SELL03519,Electronics Product Necessitatibus,Electronics,Headphones,120948.18,3.6,9,0.18
PROD017930,SELL00871,Home & Kitchen Product Facilis,Home & Kitchen,Appliances,23764.4,4.4,2,0.1
PROD017931,SELL04511,Home & Kitchen Product Placeat,Home & Kitchen,Furniture,4645.68,3.2,1,0.1
PROD017932,SELL02770,Home & Kitchen Product Autem,Home & Kitchen,Decor,10757.89,3.9,5,0.1
PROD017933,SELL03298,Toys Product Eos,Toys,Action Figures,3338.84,2.9,6,0.14
PROD017934,SELL02101,Fashion Product Quo,Fashion,Accessories,4877.47,3.7,7,0.22
PROD017935,SELL02613,Books Product Aliquam,Books,Academic,884.68,4.6,6,0.03
PROD017936,SELL00679,Home & Kitchen Product Cupiditate,Home & Kitchen,Decor,5631.62,4.0,9,0.1
PROD017937,SELL00224,Electronics Product Impedit,Electronics,Cameras,51375.44,3.8,1,0.18
PROD017938,SELL04059,Grocery Product Vel,Grocery,Snacks,182.83,3.2,5,0.02
PROD017939,SELL02145,Toys Product Recusandae,Toys,Outdoor Toys,2463.56,4.8,1,0.14
PROD017940,SELL01965,Electronics Product Veniam,Electronics,Tablets,76766.11,4.7,2,0.18
PROD017941,SELL04255,Fashion Product Dolorum,Fashion,Footwear,384.79,3.5,7,0.22
PROD017942,SELL03444,Electronics Product Dicta,Electronics,Smartphones,52086.57,4.0,5,0.18
PROD017943,SELL01759,Electronics Product Molestias,Electronics,Tablets,8674.57,3.9,5,0.18
PROD017944,SELL04404,Home & Kitchen Product Distinctio,Home & Kitchen,Cookware,11114.07,4.3,1,0.1
PROD017945,SELL04324,Fashion Product A,Fashion,Accessories,6165.79,3.2,9,0.22
PROD017946,SELL00744,Home & Kitchen Product Numquam,Home & Kitchen,Cookware,20656.18,4.0,1,0.1
PROD017947,SELL02376,Sports Product Maxime,Sports,Fitness,497.36,3.0,6,0.12
PROD017948,SELL03257,Fashion Product Quidem,Fashion,Womens Clothing,850.9,4.5,7,0.22
PROD017949,SELL04868,Fashion Product Asperiores,Fashion,Mens Clothing,3851.22,4.0,3,0.22
PROD017950,SELL04055,Toys Product Labore,Toys,Board Games,4132.33,4.4,7,0.14
PROD017951,SELL00382,Beauty Product Aspernatur,Beauty,Fragrances,4404.23,4.2,4,0.08
PROD017952,SELL01424,Toys Product Atque,Toys,Action Figures,534.59,4.2,9,0.14
PROD017953,SELL04203,Sports Product Suscipit,Sports,Team Sports,8050.18,3.4,9,0.12
PROD017954,SELL02284,Electronics Product Repellat,Electronics,Laptops,25186.35,4.0,7,0.18
PROD017955,SELL02625,Toys Product Harum,Toys,Outdoor Toys,3991.57,5.0,3,0.14
PROD017956,SELL02436,Electronics Product Sint,Electronics,Smartphones,140375.09,3.4,3,0.18
PROD017957,SELL04181,Books Product Molestias,Books,Non-Fiction,538.43,4.2,2,0.03
PROD017958,SELL00955,Electronics Product Libero,Electronics,Smartphones,147171.0,4.2,2,0.18
PROD017959,SELL00445,Electronics Product Magni,Electronics,Tablets,134261.27,2.8,9,0.18
PROD017960,SELL03756,Fashion Product Repudiandae,Fashion,Accessories,1611.1,3.6,3,0.22
PROD017961,SELL02518,Books Product Et,Books,Comics,361.59,4.1,3,0.03
PROD017962,SELL02245,Electronics Product Consectetur,Electronics,Smartphones,56392.88,4.0,4,0.18
PROD017963,SELL00774,Toys Product Ea,Toys,Board Games,1666.56,3.2,1,0.14
PROD017964,SELL02169,Sports Product Fuga,Sports,Outdoor,8050.63,4.2,7,0.12
PROD017965,SELL04058,Fashion Product Aspernatur,Fashion,Womens Clothing,6846.6,3.7,7,0.22
PROD017966,SELL02363,Electronics Product Laudantium,Electronics,Cameras,131811.02,4.2,5,0.18
PROD017967,SELL03147,Books Product Saepe,Books,Fiction,860.73,3.7,3,0.03
PROD017968,SELL03066,Toys Product Veritatis,Toys,Educational,1417.57,4.7,9,0.14
PROD017969,SELL01928,Books Product Laborum,Books,Fiction,748.44,4.5,6,0.03
PROD017970,SELL01780,Fashion Product Ea,Fashion,Accessories,371.4,3.4,5,0.22
PROD017971,SELL02841,Sports Product Quae,Sports,Outdoor,14888.57,3.4,6,0.12
PROD017972,SELL03082,Fashion Product Fugiat,Fashion,Mens Clothing,4372.84,3.5,4,0.22
PROD017973,SELL01469,Electronics Product Harum,Electronics,Laptops,49808.71,3.8,3,0.18
PROD017974,SELL03634,Electronics Product Eveniet,Electronics,Tablets,129778.95,2.3,5,0.18
PROD017975,SELL00534,Fashion Product Minima,Fashion,Mens Clothing,551.07,3.0,2,0.22
PROD017976,SELL01697,Electronics Product Tempora,Electronics,Headphones,7786.8,3.1,3,0.18
PROD017977,SELL01245,Electronics Product Aperiam,Electronics,Laptops,102390.93,3.4,6,0.18
PROD017978,SELL00666,Books Product Repudiandae,Books,Academic,297.0,3.0,5,0.03
PROD017979,SELL03328,Fashion Product Maiores,Fashion,Mens Clothing,6817.31,3.6,5,0.22
PROD017980,SELL02587,Fashion Product Iste,Fashion,Womens Clothing,3814.35,3.8,7,0.22
PROD017981,SELL02992,Home & Kitchen Product Porro,Home & Kitchen,Decor,1129.94,4.2,2,0.1
PROD017982,SELL03694,Home & Kitchen Product Rerum,Home & Kitchen,Cookware,16251.41,4.4,7,0.1
PROD017983,SELL02025,Beauty Product Quidem,Beauty,Makeup,3844.86,3.6,8,0.08
PROD017984,SELL03508,Home & Kitchen Product A,Home & Kitchen,Appliances,847.76,5.0,7,0.1
PROD017985,SELL00494,Grocery Product Consequatur,Grocery,Health Foods,558.13,3.5,3,0.02
PROD017986,SELL04548,Sports Product Eos,Sports,Fitness,6176.85,3.1,2,0.12
PROD017987,SELL01155,Grocery Product Consectetur,Grocery,Beverages,362.61,4.1,8,0.02
PROD017988,SELL01039,Books Product Perspiciatis,Books,Fiction,633.45,3.4,8,0.03
PROD017989,SELL00983,Electronics Product Laudantium,Electronics,Headphones,126448.82,4.7,6,0.18
PROD017990,SELL01046,Fashion Product Minus,Fashion,Footwear,5855.93,3.9,4,0.22
PROD017991,SELL02003,Fashion Product Eius,Fashion,Womens Clothing,546.31,3.3,6,0.22
PROD017992,SELL00609,Beauty Product Consequuntur,Beauty,Makeup,2905.79,4.5,7,0.08
PROD017993,SELL02090,Sports Product Reprehenderit,Sports,Outdoor,2080.1,4.3,4,0.12
PROD017994,SELL03276,Toys Product In,Toys,Educational,3914.41,4.4,3,0.14
PROD017995,SELL00752,Electronics Product Neque,Electronics,Headphones,64430.59,4.7,8,0.18
PROD017996,SELL00311,Home & Kitchen Product Modi,Home & Kitchen,Decor,12657.19,4.0,5,0.1
PROD017997,SELL04783,Home & Kitchen Product Fugiat,Home & Kitchen,Decor,6320.76,3.6,9,0.1
PROD017998,SELL02949,Beauty Product Voluptatum,Beauty,Makeup,1912.41,3.3,9,0.08
PROD017999,SELL00705,Electronics Product Autem,Electronics,Smartphones,100776.11,4.7,7,0.18
PROD018000,SELL00045,Home & Kitchen Product A,Home & Kitchen,Appliances,24434.31,3.9,1,0.1
PROD018001,SELL02867,Fashion Product Necessitatibus,Fashion,Mens Clothing,7986.45,5.0,9,0.22
PROD018002,SELL00478,Beauty Product Blanditiis,Beauty,Fragrances,2026.47,5.0,2,0.08
PROD018003,SELL01844,Beauty Product Eum,Beauty,Makeup,1914.06,3.7,6,0.08
PROD018004,SELL02529,Electronics Product Quasi,Electronics,Tablets,122684.64,3.3,5,0.18
PROD018005,SELL02429,Fashion Product Facere,Fashion,Footwear,5327.69,4.2,9,0.22
PROD018006,SELL03337,Electronics Product Voluptatibus,Electronics,Laptops,34660.57,4.4,5,0.18
PROD018007,SELL00490,Electronics Product Deleniti,Electronics,Tablets,23193.37,3.9,2,0.18
PROD018008,SELL02556,Sports Product Vero,Sports,Team Sports,515.28,3.8,4,0.12
PROD018009,SELL04266,Fashion Product Quasi,Fashion,Footwear,3433.85,4.2,2,0.22
PROD018010,SELL04490,Fashion Product Similique,Fashion,Mens Clothing,896.94,4.3,3,0.22
PROD018011,SELL00467,Beauty Product Quaerat,Beauty,Makeup,4703.65,2.9,1,0.08
PROD018012,SELL03966,Beauty Product Necessitatibus,Beauty,Skincare,1889.44,3.9,4,0.08
PROD018013,SELL03080,Fashion Product Quae,Fashion,Accessories,724.09,4.0,5,0.22
PROD018014,SELL03338,Books Product Delectus,Books,Non-Fiction,304.83,4.5,3,0.03
PROD018015,SELL03400,Grocery Product Vel,Grocery,Beverages,600.76,3.2,5,0.02
PROD018016,SELL01504,Electronics Product Ab,Electronics,Headphones,37203.13,3.6,2,0.18
PROD018017,SELL04046,Beauty Product Recusandae,Beauty,Makeup,676.82,4.9,6,0.08
PROD018018,SELL03519,Electronics Product Reprehenderit,Electronics,Smartphones,112229.18,3.2,8,0.18
PROD018019,SELL02147,Sports Product Aperiam,Sports,Yoga,9915.12,4.9,5,0.12
PROD018020,SELL00728,Electronics Product Nesciunt,Electronics,Cameras,122600.99,4.2,3,0.18
PROD018021,SELL01755,Fashion Product Nulla,Fashion,Womens Clothing,5401.41,3.7,7,0.22
PROD018022,SELL04314,Fashion Product Eaque,Fashion,Womens Clothing,5705.84,3.7,9,0.22
PROD018023,SELL02929,Electronics Product Recusandae,Electronics,Cameras,43565.03,3.1,1,0.18
PROD018024,SELL04034,Home & Kitchen Product Officia,Home & Kitchen,Furniture,16045.31,4.2,1,0.1
PROD018025,SELL01961,Beauty Product Laborum,Beauty,Skincare,285.98,4.9,4,0.08
PROD018026,SELL01819,Beauty Product Esse,Beauty,Fragrances,1345.94,4.4,1,0.08
PROD018027,SELL04908,Electronics Product Voluptate,Electronics,Smartphones,100869.02,4.6,8,0.18
PROD018028,SELL01650,Fashion Product Unde,Fashion,Mens Clothing,5361.08,4.9,9,0.22
PROD018029,SELL02307,Home & Kitchen Product Impedit,Home & Kitchen,Cookware,4889.97,3.3,7,0.1
PROD018030,SELL03534,Sports Product Voluptatum,Sports,Team Sports,1768.46,3.4,8,0.12
PROD018031,SELL04313,Beauty Product Atque,Beauty,Haircare,1985.62,3.9,4,0.08
PROD018032,SELL00967,Home & Kitchen Product Magni,Home & Kitchen,Appliances,9083.77,4.6,6,0.1
PROD018033,SELL01801,Home & Kitchen Product Autem,Home & Kitchen,Furniture,21356.52,4.4,4,0.1
PROD018034,SELL01445,Home & Kitchen Product Saepe,Home & Kitchen,Decor,8195.66,4.5,1,0.1
PROD018035,SELL04348,Books Product A,Books,Fiction,123.04,3.3,4,0.03
PROD018036,SELL01459,Electronics Product Deserunt,Electronics,Laptops,124683.21,3.4,4,0.18
PROD018037,SELL03667,Electronics Product Tempore,Electronics,Cameras,102723.9,3.7,5,0.18
PROD018038,SELL03089,Electronics Product Optio,Electronics,Tablets,81249.84,4.0,1,0.18
PROD018039,SELL02099,Fashion Product Inventore,Fashion,Accessories,767.22,3.6,9,0.22
PROD018040,SELL00888,Home & Kitchen Product Quasi,Home & Kitchen,Cookware,9409.85,4.4,8,0.1
PROD018041,SELL03072,Fashion Product Quos,Fashion,Footwear,5033.62,4.2,2,0.22
PROD018042,SELL00645,Home & Kitchen Product Eligendi,Home & Kitchen,Furniture,23166.16,3.9,2,0.1
PROD018043,SELL00268,Sports Product Exercitationem,Sports,Fitness,8701.23,3.6,8,0.12
PROD018044,SELL03367,Grocery Product Nihil,Grocery,Snacks,794.42,4.0,2,0.02
PROD018045,SELL04507,Electronics Product Sit,Electronics,Tablets,59514.44,3.4,4,0.18
PROD018046,SELL02143,Fashion Product Debitis,Fashion,Mens Clothing,6692.82,4.5,3,0.22
PROD018047,SELL04896,Electronics Product Ut,Electronics,Smartphones,74145.29,5.0,1,0.18
PROD018048,SELL03704,Electronics Product Non,Electronics,Headphones,29993.97,3.5,4,0.18
PROD018049,SELL01445,Beauty Product Sint,Beauty,Makeup,518.53,4.9,6,0.08
PROD018050,SELL01638,Fashion Product Repudiandae,Fashion,Accessories,2254.23,4.6,9,0.22
PROD018051,SELL03544,Sports Product Ratione,Sports,Outdoor,1248.77,3.4,5,0.12
PROD018052,SELL03016,Sports Product Deleniti,Sports,Outdoor,1875.02,4.1,2,0.12
PROD018053,SELL03096,Books Product Nisi,Books,Fiction,590.48,3.4,3,0.03
PROD018054,SELL02128,Fashion Product Commodi,Fashion,Womens Clothing,7506.67,4.3,8,0.22
PROD018055,SELL03865,Electronics Product Architecto,Electronics,Laptops,110369.65,4.7,3,0.18
PROD018056,SELL03440,Electronics Product Cupiditate,Electronics,Smartphones,87782.08,5.0,5,0.18
PROD018057,SELL01690,Books Product Voluptate,Books,Fiction,997.52,4.3,7,0.03
PROD018058,SELL03236,Toys Product Dignissimos,Toys,Educational,3386.26,4.5,3,0.14
PROD018059,SELL00139,Fashion Product Veritatis,Fashion,Footwear,3163.29,4.4,3,0.22
PROD018060,SELL03947,Toys Product Expedita,Toys,Educational,1448.35,3.2,7,0.14
PROD018061,SELL01121,Electronics Product Sapiente,Electronics,Cameras,120357.86,5.0,1,0.18
PROD018062,SELL02400,Home & Kitchen Product Fugit,Home & Kitchen,Decor,5386.1,5.0,7,0.1
PROD018063,SELL03076,Electronics Product Placeat,Electronics,Headphones,144124.57,3.6,8,0.18
PROD018064,SELL02747,Fashion Product Saepe,Fashion,Accessories,7127.55,4.2,2,0.22
PROD018065,SELL03777,Beauty Product Dolorum,Beauty,Makeup,1442.83,3.0,9,0.08
PROD018066,SELL04456,Beauty Product Eveniet,Beauty,Makeup,2547.71,4.6,7,0.08
PROD018067,SELL00355,Grocery Product Ipsum,Grocery,Health Foods,817.54,4.1,9,0.02
PROD018068,SELL03874,Fashion Product Accusamus,Fashion,Womens Clothing,4251.49,3.5,4,0.22
PROD018069,SELL02769,Sports Product Accusantium,Sports,Fitness,14275.45,3.2,1,0.12
PROD018070,SELL04775,Toys Product Quaerat,Toys,Outdoor Toys,2480.22,5.0,6,0.14
PROD018071,SELL03244,Electronics Product Iusto,Electronics,Laptops,111154.93,4.8,4,0.18
PROD018072,SELL03208,Electronics Product Quaerat,Electronics,Headphones,109823.59,4.4,5,0.18
PROD018073,SELL01267,Electronics Product Libero,Electronics,Tablets,43896.01,4.0,8,0.18
PROD018074,SELL00050,Fashion Product Est,Fashion,Footwear,4465.8,3.3,7,0.22
PROD018075,SELL04552,Sports Product Ratione,Sports,Outdoor,1176.23,4.0,8,0.12
PROD018076,SELL02013,Fashion Product Suscipit,Fashion,Footwear,3812.8,4.3,5,0.22
PROD018077,SELL03856,Fashion Product At,Fashion,Womens Clothing,7953.43,3.4,4,0.22
PROD018078,SELL00092,Fashion Product Doloremque,Fashion,Footwear,7366.42,3.5,9,0.22
PROD018079,SELL03344,Fashion Product Alias,Fashion,Footwear,6676.65,4.2,1,0.22
PROD018080,SELL00331,Fashion Product Quasi,Fashion,Accessories,7837.02,3.9,5,0.22
PROD018081,SELL02611,Toys Product Esse,Toys,Outdoor Toys,1589.36,4.5,4,0.14
PROD018082,SELL02840,Electronics Product Molestiae,Electronics,Smartphones,27021.9,4.2,7,0.18
PROD018083,SELL01128,Grocery Product Ea,Grocery,Snacks,293.95,3.5,3,0.02
PROD018084,SELL01700,Electronics Product Quisquam,Electronics,Tablets,129294.62,3.8,2,0.18
PROD018085,SELL02793,Grocery Product Magnam,Grocery,Beverages,963.26,3.3,8,0.02
PROD018086,SELL02191,Electronics Product Dolorem,Electronics,Smartphones,25003.45,4.1,5,0.18
PROD018087,SELL00392,Fashion Product Necessitatibus,Fashion,Womens Clothing,2571.14,3.8,4,0.22
PROD018088,SELL03462,Electronics Product Iure,Electronics,Cameras,6653.35,3.1,8,0.18
PROD018089,SELL03891,Electronics Product Distinctio,Electronics,Smartphones,18542.15,5.0,3,0.18
PROD018090,SELL02963,Fashion Product Explicabo,Fashion,Womens Clothing,6728.46,4.1,5,0.22
PROD018091,SELL00578,Books Product Repellendus,Books,Comics,961.01,2.4,1,0.03
PROD018092,SELL04290,Fashion Product Ex,Fashion,Accessories,7973.38,3.7,8,0.22
PROD018093,SELL00790,Grocery Product Ea,Grocery,Beverages,273.74,4.3,1,0.02
PROD018094,SELL01706,Electronics Product Et,Electronics,Cameras,11443.51,4.0,9,0.18
PROD018095,SELL00372,Electronics Product Tenetur,Electronics,Cameras,116556.5,4.1,8,0.18
PROD018096,SELL04022,Grocery Product Odit,Grocery,Snacks,343.89,4.6,1,0.02
PROD018097,SELL03145,Home & Kitchen Product Ipsum,Home & Kitchen,Appliances,17829.58,4.7,8,0.1
PROD018098,SELL04824,Sports Product Error,Sports,Outdoor,4869.45,3.6,9,0.12
PROD018099,SELL04356,Sports Product Ea,Sports,Fitness,12312.31,3.5,8,0.12
PROD018100,SELL00003,Fashion Product Corrupti,Fashion,Footwear,6486.65,2.9,1,0.22
PROD018101,SELL01238,Fashion Product Officia,Fashion,Mens Clothing,1451.91,3.8,7,0.22
PROD018102,SELL02119,Electronics Product Quaerat,Electronics,Smartphones,56596.51,4.7,1,0.18
PROD018103,SELL00593,Electronics Product Unde,Electronics,Cameras,135511.31,3.7,2,0.18
PROD018104,SELL01946,Fashion Product Fuga,Fashion,Mens Clothing,5213.28,4.1,9,0.22
PROD018105,SELL03243,Electronics Product Nam,Electronics,Laptops,78846.98,3.2,6,0.18
PROD018106,SELL00935,Sports Product Eaque,Sports,Fitness,12111.83,3.5,4,0.12
PROD018107,SELL04182,Sports Product Quaerat,Sports,Team Sports,8543.45,2.9,2,0.12
PROD018108,SELL01771,Beauty Product Exercitationem,Beauty,Haircare,2060.73,3.6,7,0.08
PROD018109,SELL03363,Fashion Product Dolorum,Fashion,Footwear,3453.52,4.0,6,0.22
PROD018110,SELL00298,Grocery Product Accusamus,Grocery,Snacks,62.53,4.3,8,0.02
PROD018111,SELL00680,Beauty Product Accusantium,Beauty,Fragrances,1250.96,4.6,8,0.08
PROD018112,SELL04277,Sports Product Earum,Sports,Yoga,13602.69,3.8,4,0.12
PROD018113,SELL02681,Fashion Product Iure,Fashion,Footwear,5487.56,3.2,7,0.22
PROD018114,SELL04110,Beauty Product Adipisci,Beauty,Makeup,2954.41,3.8,7,0.08
PROD018115,SELL02412,Beauty Product Eaque,Beauty,Fragrances,2070.94,3.8,5,0.08
PROD018116,SELL02354,Toys Product Minima,Toys,Board Games,1586.78,4.2,9,0.14
PROD018117,SELL02900,Sports Product Tempora,Sports,Yoga,11728.59,3.9,1,0.12
PROD018118,SELL00677,Electronics Product Commodi,Electronics,Tablets,33638.64,3.8,7,0.18
PROD018119,SELL04309,Fashion Product Impedit,Fashion,Accessories,2321.89,3.6,1,0.22
PROD018120,SELL03393,Home & Kitchen Product Ut,Home & Kitchen,Decor,20128.69,3.9,3,0.1
PROD018121,SELL00338,Electronics Product Vitae,Electronics,Laptops,47697.16,3.2,2,0.18
PROD018122,SELL02776,Home & Kitchen Product Doloremque,Home & Kitchen,Cookware,5190.06,3.9,5,0.1
PROD018123,SELL03021,Grocery Product Accusantium,Grocery,Snacks,587.07,3.1,9,0.02
PROD018124,SELL01057,Fashion Product Eligendi,Fashion,Accessories,6742.12,3.4,8,0.22
PROD018125,SELL03001,Toys Product Maxime,Toys,Educational,2241.82,3.8,6,0.14
PROD018126,SELL02397,Home & Kitchen Product Perspiciatis,Home & Kitchen,Furniture,20265.45,4.9,9,0.1
PROD018127,SELL03494,Fashion Product Est,Fashion,Womens Clothing,3002.39,4.1,1,0.22
PROD018128,SELL03360,Home & Kitchen Product Officia,Home & Kitchen,Appliances,14379.51,4.6,2,0.1
PROD018129,SELL01496,Home & Kitchen Product Aspernatur,Home & Kitchen,Decor,22173.53,3.4,8,0.1
PROD018130,SELL03227,Toys Product Quae,Toys,Board Games,4581.42,4.5,5,0.14
PROD018131,SELL04447,Home & Kitchen Product Suscipit,Home & Kitchen,Decor,12296.82,4.1,9,0.1
PROD018132,SELL01317,Home & Kitchen Product Harum,Home & Kitchen,Furniture,16370.48,3.6,4,0.1
PROD018133,SELL02819,Sports Product Possimus,Sports,Yoga,4784.46,3.9,3,0.12
PROD018134,SELL03406,Toys Product Autem,Toys,Action Figures,3031.25,3.3,6,0.14
PROD018135,SELL00334,Home & Kitchen Product Exercitationem,Home & Kitchen,Appliances,1891.72,3.8,9,0.1
PROD018136,SELL03394,Books Product Error,Books,Fiction,837.24,4.1,6,0.03
PROD018137,SELL04176,Sports Product Provident,Sports,Yoga,14568.39,4.2,8,0.12
PROD018138,SELL03389,Electronics Product Molestiae,Electronics,Cameras,9817.92,4.3,6,0.18
PROD018139,SELL02214,Home & Kitchen Product Ab,Home & Kitchen,Appliances,5424.38,4.9,2,0.1
PROD018140,SELL03991,Home & Kitchen Product Eligendi,Home & Kitchen,Cookware,22649.21,3.7,7,0.1
PROD018141,SELL01277,Electronics Product Voluptate,Electronics,Laptops,50719.24,4.2,7,0.18
PROD018142,SELL03310,Sports Product Quia,Sports,Yoga,12421.04,3.9,9,0.12
PROD018143,SELL04858,Grocery Product Eveniet,Grocery,Beverages,125.99,4.6,8,0.02
PROD018144,SELL00132,Grocery Product Explicabo,Grocery,Snacks,367.17,4.4,7,0.02
PROD018145,SELL02972,Fashion Product Ullam,Fashion,Footwear,2620.37,3.8,1,0.22
PROD018146,SELL01657,Electronics Product Aliquam,Electronics,Smartphones,118666.56,4.0,4,0.18
PROD018147,SELL00987,Home & Kitchen Product Minima,Home & Kitchen,Cookware,20731.72,4.3,9,0.1
PROD018148,SELL04240,Home & Kitchen Product Facilis,Home & Kitchen,Appliances,18052.44,3.7,6,0.1
PROD018149,SELL04613,Electronics Product Voluptate,Electronics,Laptops,144232.81,3.5,1,0.18
PROD018150,SELL01417,Fashion Product Asperiores,Fashion,Footwear,1862.95,4.6,7,0.22
PROD018151,SELL02316,Fashion Product Deleniti,Fashion,Accessories,1116.49,4.1,7,0.22
PROD018152,SELL03416,Fashion Product Aperiam,Fashion,Footwear,3796.98,3.4,4,0.22
PROD018153,SELL00512,Beauty Product Qui,Beauty,Makeup,3189.17,3.7,7,0.08
PROD018154,SELL03942,Beauty Product Eos,Beauty,Makeup,2772.75,4.7,8,0.08
PROD018155,SELL00279,Electronics Product Maiores,Electronics,Laptops,112144.65,5.0,5,0.18
PROD018156,SELL01163,Fashion Product Ipsam,Fashion,Womens Clothing,4506.84,4.8,2,0.22
PROD018157,SELL02803,Fashion Product Perspiciatis,Fashion,Footwear,3856.98,4.0,9,0.22
PROD018158,SELL02326,Grocery Product At,Grocery,Snacks,67.18,3.6,4,0.02
PROD018159,SELL04307,Fashion Product Rerum,Fashion,Womens Clothing,1787.43,3.9,1,0.22
PROD018160,SELL03579,Fashion Product Magnam,Fashion,Mens Clothing,5805.32,2.9,5,0.22
PROD018161,SELL04870,Sports Product Minima,Sports,Team Sports,6312.93,3.7,2,0.12
PROD018162,SELL01736,Fashion Product Sunt,Fashion,Womens Clothing,7317.83,4.0,9,0.22
PROD018163,SELL03427,Electronics Product Aut,Electronics,Tablets,52912.6,3.8,8,0.18
PROD018164,SELL04761,Grocery Product Ad,Grocery,Snacks,162.13,3.6,9,0.02
PROD018165,SELL00719,Sports Product Porro,Sports,Fitness,10920.51,3.5,9,0.12
PROD018166,SELL02301,Grocery Product Accusantium,Grocery,Staples,688.86,3.9,3,0.02
PROD018167,SELL04131,Home & Kitchen Product Cumque,Home & Kitchen,Cookware,20703.98,3.5,2,0.1
PROD018168,SELL02667,Toys Product Maxime,Toys,Action Figures,3649.12,5.0,4,0.14
PROD018169,SELL02844,Home & Kitchen Product Debitis,Home & Kitchen,Appliances,7168.53,5.0,9,0.1
PROD018170,SELL00242,Electronics Product Dolores,Electronics,Headphones,145869.37,2.4,3,0.18
PROD018171,SELL00318,Home & Kitchen Product Delectus,Home & Kitchen,Decor,15404.81,3.7,5,0.1
PROD018172,SELL03795,Home & Kitchen Product Optio,Home & Kitchen,Appliances,20793.13,3.8,2,0.1
PROD018173,SELL00057,Fashion Product Soluta,Fashion,Mens Clothing,5131.39,4.0,5,0.22
PROD018174,SELL01348,Fashion Product Error,Fashion,Womens Clothing,2133.15,3.0,8,0.22
PROD018175,SELL02314,Electronics Product Explicabo,Electronics,Smartphones,127972.89,4.5,9,0.18
PROD018176,SELL03823,Electronics Product Distinctio,Electronics,Smartphones,11573.61,4.2,8,0.18
PROD018177,SELL00157,Electronics Product Illo,Electronics,Laptops,63246.26,3.5,2,0.18
PROD018178,SELL02757,Home & Kitchen Product Dolorem,Home & Kitchen,Appliances,11497.1,4.0,3,0.1
PROD018179,SELL03332,Beauty Product Dolores,Beauty,Makeup,4472.03,3.1,4,0.08
PROD018180,SELL03710,Electronics Product Atque,Electronics,Headphones,105683.63,3.6,6,0.18
PROD018181,SELL00514,Toys Product Soluta,Toys,Outdoor Toys,436.25,3.9,4,0.14
PROD018182,SELL04100,Home & Kitchen Product Vitae,Home & Kitchen,Decor,21833.88,4.1,1,0.1
PROD018183,SELL03010,Toys Product Doloremque,Toys,Educational,3779.71,5.0,9,0.14
PROD018184,SELL02630,Fashion Product Nostrum,Fashion,Footwear,3774.57,4.2,2,0.22
PROD018185,SELL02704,Sports Product Dolores,Sports,Yoga,10072.61,3.4,4,0.12
PROD018186,SELL04972,Home & Kitchen Product Eos,Home & Kitchen,Decor,6607.74,2.3,6,0.1
PROD018187,SELL00734,Home & Kitchen Product Quo,Home & Kitchen,Decor,2136.4,3.7,8,0.1
PROD018188,SELL03796,Home & Kitchen Product Tenetur,Home & Kitchen,Cookware,17612.58,4.3,7,0.1
PROD018189,SELL01432,Home & Kitchen Product Voluptates,Home & Kitchen,Cookware,23175.27,4.3,2,0.1
PROD018190,SELL02215,Grocery Product Vitae,Grocery,Beverages,134.44,4.2,2,0.02
PROD018191,SELL02297,Electronics Product Ea,Electronics,Laptops,88593.08,4.2,2,0.18
PROD018192,SELL00773,Home & Kitchen Product Ea,Home & Kitchen,Furniture,23888.96,3.7,1,0.1
PROD018193,SELL01736,Electronics Product Dolor,Electronics,Headphones,104350.21,2.8,2,0.18
PROD018194,SELL03937,Grocery Product Blanditiis,Grocery,Health Foods,887.69,3.2,6,0.02
PROD018195,SELL01807,Electronics Product Dolore,Electronics,Tablets,82734.2,4.9,2,0.18
PROD018196,SELL04991,Electronics Product Possimus,Electronics,Cameras,143827.65,3.2,5,0.18
PROD018197,SELL02668,Sports Product Exercitationem,Sports,Fitness,14621.96,3.1,6,0.12
PROD018198,SELL04117,Home & Kitchen Product Quam,Home & Kitchen,Furniture,6476.26,4.0,5,0.1
PROD018199,SELL03067,Fashion Product Excepturi,Fashion,Womens Clothing,1694.66,4.9,3,0.22
PROD018200,SELL04801,Sports Product Eius,Sports,Team Sports,3445.11,3.6,4,0.12
PROD018201,SELL00346,Electronics Product Quibusdam,Electronics,Cameras,36802.73,2.9,7,0.18
PROD018202,SELL00269,Electronics Product Pariatur,Electronics,Headphones,105335.21,3.6,1,0.18
PROD018203,SELL02425,Fashion Product Quis,Fashion,Mens Clothing,4889.25,3.5,8,0.22
